    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
 436    62.36            64100      109        0.0195609              N/A      9.84s 51
 437    60.02          172.993      109        0.0195609              N/A     10.54s 51
 438    59.54          3038.05      109        0.0195609              N/A      8.45s 51
 439    59.97          21845.7      109        0.0195609              N/A      8.29s 51
 440    60.86          22216.4      109        0.0195609              N/A      7.36s 51
 441    58.26           263253      109        0.0195609              N/A      6.48s 51
 442    60.49      5.02748e+06      109        0.0195609              N/A      5.19s 51
 443    59.80            21785      109        0.0195609              N/A      4.96s 51
 444    62.79          1940.13      109        0.0195609              N/A      4.46s 51
 445    63.45        4.814e+06      109        0.0195609              N/A      3.43s 51
 446    58.87          12742.9      109        0.0195609              N/A      2.77s 51
 447    60.16          9612.24      109        0.0195609              N/A      1.71s 51
 448    59.57          30.9333      109        0.0195609              N/A      0.87s 51
 449    59.86          30644.1      109        0.0195609              N/A      0.00s 51
 450    59.64          13425.8      109        0.0195609              N/A     47.78s 51
 451    58.72             3803      109        0.0195609              N/A     34.90s 50
 452    63.01          3221.38      109        0.0195609              N/A     37.34s 50
 453    63.38          11354.3      109        0.0195609              N/A     39.14s 50
 454    61.19          9938.74      109        0.0195634              N/A     43.43s 50
 455    59.09      3.22844e+06      109        0.0195634              N/A     32.16s 50
 456    63.40          12758.7      109        0.0195634              N/A     34.69s 51
 457    58.62          6699.28      109        0.0195634              N/A     32.49s 51
 458    61.23          10535.6      109        0.0195634              N/A     39.59s 51
 459    62.34      1.77461e+10      109        0.0195634              N/A     34.33s 51
 460    60.00          2579.55      109        0.0195634              N/A     29.53s 51
 461    62.25      1.20947e+06      109        0.0195634              N/A     33.92s 51
 462    59.09          10093.5      109        0.0195634              N/A     36.24s 51
 463    64.16          1882.96      109        0.0195634              N/A     32.39s 51
 464    62.98       2.5542e+09      109        0.0195634              N/A     32.15s 51
 465    62.68          9588.77      109        0.0195634              N/A     30.14s 51
 466    60.73          1317.55      109        0.0195634              N/A     34.54s 51
 467    61.41          6149.99      109        0.0195634              N/A     26.19s 51
 468    61.33      2.40945e+06      109        0.0195634              N/A     26.80s 51
 469    61.24          14528.4      109        0.0195634              N/A     24.03s 51
 470    61.94      2.32476e+06      109        0.0195634              N/A     28.15s 51
 471    62.57          132.119      109        0.0195634              N/A     25.88s 51
 472    61.49           213078      109        0.0195634              N/A     19.56s 51
 473    61.35          56625.4      109        0.0195634              N/A     22.44s 51
 474    61.81          5333.74      109        0.0195634              N/A     22.33s 51
 475    62.26          1737.22      109        0.0195634              N/A     20.42s 51
 476    62.09      7.98169e+10      109        0.0195634              N/A     19.12s 51
 477    63.80            19437      109        0.0195634              N/A     18.96s 51
 478    62.27      1.43011e+08      109        0.0195634              N/A     18.81s 51
 479    64.60          216.935      109        0.0195362              N/A     17.02s 51
 480    61.95      1.17107e+07      109        0.0195362              N/A     17.03s 51
 481    58.60          122.569      109        0.0195362              N/A     14.42s 51
 482    63.52           195008      109        0.0195362              N/A     15.75s 51
 483    62.74      4.32351e+06      109        0.0195362              N/A     14.79s 51
 484    59.69          11438.5      109        0.0195362              N/A     13.52s 51
 485    60.55          5245.33      107        0.0195299              N/A     13.16s 50
 486    59.52          2543.63      107        0.0195299              N/A     11.77s 50
 487    62.32           1250.6      107        0.0195299              N/A     10.54s 50
 488    60.52           172189      107        0.0195299              N/A     10.26s 50
 489    60.38          12494.1      107        0.0195299              N/A      7.81s 50
 490    60.73          2374.99      107        0.0195299              N/A      8.03s 50
 491    60.73          5034.86      107        0.0195299              N/A      7.44s 50
 492    62.06           154995      107        0.0195299              N/A      6.23s 50
 493    58.91           2744.8      107        0.0195299              N/A      5.34s 50
 494    57.56           3393.4      107        0.0195299              N/A      3.83s 50
 495    61.99          1561.04      107        0.0195299              N/A      3.44s 49
 496    58.93          1619.79      107        0.0195299              N/A      2.56s 49
 497    60.64           3805.7      107        0.0195299              N/A      1.66s 49
 498    62.19           2615.7      107        0.0195299              N/A      0.90s 49
 499    60.66          1357.43      107        0.0195299              N/A      0.00s 49
 500    62.46          2672.32      107        0.0195299              N/A     47.31s 49
 501    62.70          3812.46      107        0.0195299              N/A     32.98s 47
 502    57.34             3928      107        0.0195299              N/A     40.95s 47
 503    60.28          2664.67      107        0.0195299              N/A     37.18s 47
 504    59.65      2.47325e+06      107        0.0195299              N/A     38.89s 47
 505    58.12          14680.5      107        0.0195299              N/A     36.25s 47
 506    58.92           503488      107        0.0195299              N/A     38.70s 47
 507    59.57           437866      107        0.0195299              N/A     35.41s 47
 508    58.03           272977      107        0.0195299              N/A     37.65s 47
 509    57.14          39930.3      107        0.0195299              N/A     32.20s 47
 510    61.45          1479.62      107        0.0195299              N/A     31.16s 47
