    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
 467   102.13         0.433054      123       0.00782675              N/A     14.53s
 468   102.17         0.109788      111       0.00781863              N/A     13.82s
 469   104.64        0.0990545      107       0.00781863              N/A     13.90s
 470   101.90         0.085649      205       0.00781583              N/A     13.34s
 471   103.02         0.128128      115       0.00778015              N/A     12.94s
 472   102.44         0.383408      103       0.00782976              N/A     12.44s
 473   103.25         0.604897      103       0.00782976              N/A     11.79s
 474   103.96         0.150388      103       0.00782976              N/A     12.48s
 475   104.81        0.0961032      107       0.00781863              N/A     10.85s
 476   100.95         0.133362      103       0.00782976              N/A     10.46s
 477   102.44         0.109615      103       0.00782976              N/A      9.72s
 478   103.30         0.196264      103       0.00782976              N/A      9.64s
 479    99.78          1.39129      103       0.00782976              N/A      8.75s
 480    97.22          1.25962      103       0.00782976              N/A      8.72s
 481   100.35         0.264841      107       0.00781863              N/A      8.07s
 482   103.53         0.180896      209       0.00782483              N/A      7.70s
 483   103.33         0.131678      103       0.00782976              N/A      7.41s
 484   103.48         0.154268      201        0.0078187              N/A      6.79s
 485   102.92          7414.49      103       0.00782976              N/A      7.21s
 486   100.36        0.0865904      103       0.00782976              N/A      5.69s
 487   103.67          0.26483      103       0.00782976              N/A      5.34s
 488   102.30         0.292492      205       0.00781551              N/A      5.26s
 489   102.37          0.25409      205       0.00781551              N/A      4.67s
 490   101.65         0.488029      103       0.00782976              N/A      4.05s
 491   105.38        0.0840776      103       0.00782976              N/A      4.02s
 492   102.39          0.13291      105       0.00780065              N/A      3.19s
 493   102.39         0.264549      107       0.00781863              N/A      2.78s
 494   104.41         0.106566      103       0.00782976              N/A      2.31s
 495   101.89         0.264318      107       0.00781863              N/A      1.85s
 496   102.64         0.136843      107       0.00781863              N/A      1.54s
 497   104.27        0.0703237      213       0.00781458              N/A      0.92s
 498   103.71         0.165355      107       0.00781863              N/A      0.46s
 499   101.48         0.147079      103       0.00782976              N/A      0.00s
    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
 500   103.85         0.257489      103       0.00782976              N/A      1.93m
 501   103.33         0.197474      205       0.00781583              N/A      2.01m
 502   103.97         0.179775      103       0.00782976              N/A      2.25m
 503   107.15         0.143591      103       0.00782976              N/A      1.91m
 504   103.89         0.130575      103       0.00782976              N/A      2.00m
 505   103.79          0.12636      103       0.00782976              N/A      1.99m
 506   102.44         0.145312      107       0.00781863              N/A      2.03m
 507   103.17         0.113354      103       0.00782976              N/A      1.93m
 508   102.78         0.145354      207       0.00775162              N/A      2.20m
 509   102.31          0.12189      103       0.00782976              N/A      2.16m
 510   101.41        0.0885583      209       0.00781482              N/A      2.11m
 511   102.47         0.104609      107       0.00781863              N/A      2.13m
 512   101.63         0.259707      107       0.00781863              N/A      1.84m
 513   103.71          0.62034      107       0.00781863              N/A      1.81m
 514   102.59        0.0963296      205       0.00781583              N/A      1.89m
 515   101.35         0.364706      107       0.00781863              N/A      2.11m
 516   101.87         0.203929      107       0.00781863              N/A      1.82m
 517   103.78         0.110233      107       0.00781863              N/A      1.79m
 518   102.58          1.39163      107       0.00781863              N/A      1.86m
 519   106.06         0.546861      107       0.00781863              N/A      1.76m
 520   100.63         0.229168      107       0.00781863              N/A      1.89m
 521   102.10        0.0931978      107       0.00781863              N/A      1.78m
 522   103.39        0.0651714      205       0.00781583              N/A      1.94m
